"id","estimate_id","quantity","mfr_no","part_no","description","cost","price","pass2"
32339,15302,0,,,,,0.00,0
32340,11299,,,,,,,0
32341,11352,,,,,,,0
32342,8112,,,,,,,0
32343,7999,,,,,,,0
32344,7324,,,,,,,0
32345,15303,1,,,"Oil filter",1.79,8.00,0
32346,15303,1,,,"Wiper blades",8.00,14.00,0
32347,15394,1,,,"Oil filter",1.79,8.00,0
32348,15394,1,,,"Air filter",8.76,15.42,0
32349,15395,1,,,"Idler pulley",19.35,34.06,0
32350,15396,1,,,"Spark plugs and wires",53.88,94.12,0
32351,15396,1,,,"Oil filter",1.79,8.00,0
32352,15395,1,,,"Belt",26.18,46.07,0
32353,15395,,,,,,,0
32354,15397,1,,,"Spark plugs",26.72,47.02,0
32355,15397,1,,,"Ignition coil",34.97,61.56,0
32356,15397,1,,,"Oil filter",1.79,8.00,0
32357,15397,1,,,"Serpentine belt",23.45,41.27,0
32358,15397,,,,,,,0
32359,15398,1,,,"Gas cap",10.73,17.24,0
32360,15399,0,,,,0.00,0.00,0
32361,15400,1,,,"Oil filter",1.79,8.00,0
32362,15401,1,,,"Front brake pads",25.21,50.42,0
32363,14582,,,,,,,0
32364,15402,1,,,"Oil filter",1.79,8.00,0
32365,15402,1,,,"Serpentine belt",27.50,50.40,0
32366,15403,1,,,"Battery for truck",63.95,83.95,0
32367,7918,,,,,,,0
32368,15404,1,,,"Oil filter",1.79,8.00,0
32369,15405,1,,,"Oil filter",1.79,8.00,0
32370,15405,1,,,"Air filter",5.95,11.95,0
32371,15406,1,,,"Ignition coil",46.74,82.26,0
32372,15406,1,,,"Spark plugs",20.70,36.43,0
32373,15406,1,,,"Intake manifold set",9.99,17.58,0
32374,15406,0,,,,,,0
32375,15407,1,,,"Oil filter",1.79,8.00,0
32376,15407,1,,,"Front brake pads",46.40,86.32,0
32377,15408,1,,,"map sensor",52.00,90.42,0
32378,15408,1,,,"Cap and rotor",34.56,60.84,0
32379,15409,1,,,"Harmonic balancer",60.00,105.60,0
32380,15409,1,,,"Belt",21.39,37.63,0
32381,15410,1,,,"Oil filter",1.79,8.00,0
32382,15410,1,,,"Serpentine belt",26.59,46.80,0
32383,15411,1,,,"Fuel pressure regulator",52.95,93.20,0
32384,15411,1,,,"Intake manifold gaskets, thermostat, misc.",121.53,213.90,0
32385,15411,1,,,"Oil pressure switch",15.80,27.81,0
32386,15412,1,,,"Oil filter",1.79,8.00,0
32387,15413,1,,,"Fuse",6.00,10.64,0
32388,15414,1,,,"Driver side window regulator",81.18,151.40,0
32389,15414,,,,,,,0
32390,15414,,,,,,,0
32391,15415,0,,,,0.00,0.00,0
32392,15416,1,,,"Egr sensor",67.59,118.96,0
32393,15416,1,,,"Thermostat",12.33,21.70,0
32394,15416,1,,,"Gasket",1.00,2.56,0
32395,15417,1,,,"Oil filter",1.79,8.00,0
32396,15417,1,,,"Two beltsw",21.90,38.54,0
32397,15418,0,,,,0.00,0.00,0
32398,1290,,,,,,,0
32399,1442,,,,,,,0
32400,5109,,,,,,,0
32401,4394,,,,,,,0
32402,3265,,,,,,,0
32403,3265,,,,,,,0
32404,2934,,,,,,,0
32405,2103,,,,,,,0
32406,11992,,,,,,,0
32407,12325,,,,,,,0
32408,12977,,,,,,,0
32409,12977,,,,,,,0
32410,13763,,,,,,,0
32411,2019,,,,,,,0
32412,4394,,,,,,,0
32413,2104,,,,,,,0
32414,5878,,,,,,,0
32415,15419,1,,,"Oil cooler lines",49.97,87.94,0
32416,15420,1,,,"Serpentine belt and tensioner",86.57,158.37,0
32417,15421,1,,,"Lock cylider",82.84,106.05,0
32418,15421,1,,,"Key",8.95,12.95,0
32419,15421,1,,,"Oil filter",1.79,8.00,0
32420,15421,1,,,"Battery",58.95,78.95,0
32421,15421,,,,,,,0
32422,15422,1,,,"Antifreeze",18.00,25.00,0
32423,15422,1,,,"Water pump",29.13,58.26,0
32424,15422,1,,,"Belt",30.86,54.31,0
32425,15422,1,,,"Pulley",69.60,97.80,0
32426,15422,,,,,,,0
32427,15423,1,,,"Oil filter",1.79,8.00,0
32428,15423,1,,,"Air filter",4.52,12.56,0
32429,15423,,,,,,,0
32430,15424,1,,,"Ignition switch",43.00,74.66,0
32431,15424,1,,,"Battery",57.95,78.95,0
32432,15425,1,,,"Front brake pads",17.86,31.43,0
32433,15425,1,,,"Rear brake pads",21.60,38.02,0
32434,15425,1,,,"Rear rotors",43.06,75.78,0
32435,15426,1,,,"Blower motor",47.22,83.10,0
32436,15428,1,,,"Fuel pump and fuel filter",305.05,405.05,0
32437,15428,,,,,,,0
32438,11193,,,,,,,0
32439,15429,1,,,"Thermostat, gaskets",7.29,12.83,0
32440,15429,1,,,"Oil filter",1.79,8.00,0
32441,15429,,,,,,,0
32442,15429,,,,,,,0
32443,15430,0,,,"0",,0.00,0
32444,15431,1,,,"Purge solenoid",64.80,81.00,0
32445,15431,,,,,,,0
32446,15432,1,,,"Oil filter",1.79,8.00,0
32447,15432,1,,,"Air filter",7.87,13.85,0
32448,15433,1,,,"Thermostat housing, heater hose and connector",70.33,159.93,0
32449,15434,0,,"0",,0.00,0.00,0
32450,15435,1,,,"Oxygen sensor",39.63,69.75,0
32451,15436,1,,,"Starter",104.74,188.53,0
32452,15435,,,,,,,0
32453,15435,,,,,,,0
32454,15437,1,,,"Starter",48.34,85.08,0
32455,15437,1,,,"Power steering cap",9.59,16.00,0
32456,1743,,,,,,,0
32457,15438,1,,,"Rear pads and drums",60.07,111.73,0
32458,15439,1,,,"Idler pulley",1509.00,26.56,0
32459,15439,1,,,"Belt",35.52,62.53,0
32460,15439,1,,,"Driver side headlight",10.86,18.00,0
32461,15439,1,,,"Oil filter",1.79,8.00,0
32462,15440,0,,,,0.00,0.00,0
32463,15441,1,,,"Battery",55.95,78.95,0
32464,15442,0,,,,0.00,0.00,0
32465,15443,0,,,,0.00,0.00,0
32466,15444,0,,,,0.00,0.00,0
32467,15441,1,,,"Oil filter",1.79,8.00,0
32468,15447,1,,,"Oil filter",1.79,8.00,0
32469,15449,1,,,"Oil filter",1.79,8.00,0
32470,15550,1,,,"Oil filter",1.79,8.00,0
32471,15450,1,,,"Oil filter",1.79,8.00,0
32472,15451,1,,,"Oil filter",1.79,8.00,0
32473,15453,1,,,"driver side window motor",41.59,73.21,0
32474,15453,,,,,,,0
32475,15454,1,,,"Oil filter",1.79,8.00,0
32476,15454,1,,,"Antifreeze",14.00,20.00,0
32477,15454,1,,,"Ujoints",20.00,30.00,0
32478,15454,,,,,,,0
32479,15455,0,,,,0.00,0.00,0
32480,5096,,,,,,,0
32481,,,,,,,,0
32482,,,,,,,,0
32483,15456,1,,,"Relay",10.27,19.08,0
32484,15457,1,,,"Upper ball joint",58.96,104.09,0
32485,15458,1,,,"Egr valve",44.95,84.84,0
32486,15458,1,,,"Oil filter",1.79,8.00,0
32487,15459,1,,,"Oil Filter",1.79,8.00,0
32488,15459,,,,,,,0
32489,15460,1,,,"Outer tie rods",46.74,86.94,0
32490,15460,1,,,"Exhaust",45.96,85.49,0
32491,15460,1,,,"Clamps",6.00,10.00,0
32492,15460,1,,,"Oil filter",1.79,8.00,0
32493,15460,1,,,"Wiper blades",6.00,10.00,0
32494,15263,,,,,,,0
32495,15461,1,,,"Heater core and antifreeze",55.92,98.42,0
32496,15461,,,,,,,0
32497,15461,,,,,,,0
32498,15461,,,,,,,0
32499,15462,1,,,"Spark plugs",16.38,28.83,0
32500,15463,0,,,"0",0.00,0.00,0
32501,15464,1,,,"Drag link",65.11,121.10,0
32502,15465,1,,,"Power steering hoses and fluid",31.25,55.00,0
32503,15465,1,,,"Power steering resevoir",19.40,26.45,0
32504,15466,1,,,"Oil filter",1.79,8.00,0
32505,1110,,,,,,,0
32506,15467,0,,,"0",,0.00,0
32507,15467,0,,,"Wiper blades",,0.00,0
32508,15449,1,,,"Water Pump and antifreeze",79.95,140.71,0
32509,15468,1,,,"Clock spring",93.75,130.77,0
32510,15468,,,,,,,0
32511,15469,1,,,"Sway bar link kit",28.14,52.52,0
32512,15469,1,,,"Four tires - 235/70R/16 104T",297.72,349.72,0
32513,15470,1,,,"Left rear turn signal bulb",5.00,5.00,0
32514,15471,1,,,"Two hub assemblies",162.90,303.11,0
32515,15464,,,,,,,0
32516,15472,1,,,"Oil filter",1.79,8.00,0
32517,15467,,,,,,,0
32518,14931,,,,,,,0
32519,15231,,,,,,,0
32520,15473,1,,,"Tailpipe",32.73,57.60,0
32521,15473,1,,,"Oil filter",1.79,8.00,0
32522,15473,1,,,"Battery cable",6.00,10.00,0
32523,15474,1,,,"Oil filter",1.79,8.00,0
32524,15475,1,,,"Oil filter",1.79,8.00,0
32525,14587,,,,,,,0
32526,14587,,,,,,,0
32527,15476,1,,,"Power steering hoses,",35.00,55.00,0
32528,15476,1,,,"Power steering resevoir",19.84,26.45,0
32529,15476,1,,,"Transmission selonoid pack",115.91,204.00,0
32530,15477,1,,,"Intake gasket",69.21,128.74,0
32531,15477,1,,,"Oil and filter",15.00,25.00,0
32532,15477,1,,,"Plugs",38.03,70.75,0
32533,15477,1,,,"Wires",31.37,58.34,0
32534,15477,1,,,"Thermostat",6.00,10.24,0
32535,15477,1,,,"Antifreeze",15.00,24.00,0
32536,14605,,,,,,,0
32537,15478,0,,,,0.00,0.00,0
32538,15478,,,,,,,0
32539,15479,1,,,"Oil filter",1.79,8.00,0
32540,15480,0,,,,0.00,0.00,0
32541,15481,1,,,"Front brake pads",40.26,74.88,0
32542,12417,,,,,,,0
32543,12884,,,,,,,0
32544,15482,1,,,"Four tires - Michelin Harmany P215/65R/16",403.56,470.56,0
32545,15482,1,,,"Front brake pads",30.92,56.41,0
32546,15482,1,,,"Front rotors",56.46,102.36,0
32547,15482,1,,,"Rear brake pads",29.89,54.62,0
32548,15482,1,,,"Oil filter",1.79,8.00,0
32549,15483,1,,,"Radiator",121.18,169.93,0
32550,15483,1,,,"Antifreeze",15.00,25.00,0
32551,13261,,,,,,,0
32552,15483,,,,,,,0
32553,15484,0,,,,0.00,0.00,0
32554,15485,0,,,,0.00,0.00,0
32555,15486,1,,,"Oil filter",1.79,8.00,0
32556,15487,0,,,,0.00,0.00,0
32557,15488,1,,,"Oil filter",1.79,8.00,0
32558,15489,0,,,,0.00,0.00,0
32559,15490,1,,,"Oil filter",1.79,8.00,0
32560,15490,1,,,"Antifreeze",6.00,10.00,0
32561,15491,1,,,"Passenger side ball joint",37.45,69.66,0
32562,15491,1,,,"Axle",52.00,88.00,0
32563,15492,1,,,"Brake hose and fluid",18.74,32.97,0
32564,15493,1,,,"Oil filter",1.79,8.00,0
32565,13542,,,,,,,0
32566,113,,,,,,,0
32567,1504,,,,,,,0
32568,1854,,,,,,,0
32569,2336,,,,,,,0
32570,4026,,,,,,,0
32571,4227,,,,,,,0
32572,7033,,,,,,,0
32573,8660,,,,,,,0
32574,10985,,,,,,,0
32575,12006,,,,,,,0
32576,12363,,,,,,,0
32577,13542,,,,,,,0
32578,13542,,,,,,,0
32579,14884,,,,,,,0
32580,1504,,,,,,,0
32581,1504,,,,,,,0
32582,15494,1,,,"Battery",55.95,75.95,0
32583,15495,1,,,"Oil filter",1.79,1.00,0
32584,15495,1,,,"Air filter",8.33,15.66,0
32585,15496,1,,,"Water pump",61.11,107.55,0
32586,15498,1,,,"Spark plugs",38.83,72.24,0
32587,15498,1,,,"Ignition col",73.30,129.00,0
32588,15499,1,,,"Oil filter",1.79,8.00,0
32589,14848,,,,,,,0
32590,14017,,,,,,,0
32591,15500,1,,,"Driver side headlight",10.00,18.80,0
32592,15501,1,,,"Oil filter",1.79,8.00,0
32593,15400,,,,,,,0
32594,15401,,,,,,,0
32595,15402,,,,,,,0
32596,15403,,,,,,,0
32597,15403,,,,,,,0
32598,15403,,,,,,,0
32599,15404,,,,,,,0
32600,15405,,,,,,,0
32601,15406,,,,,,,0
32602,15407,,,,,,,0
32603,15408,,,,,,,0
32604,15409,,,,,,,0
32605,15410,,,,,,,0
32606,15411,,,,,,,0
32607,15411,,,,,,,0
32608,15412,,,,,,,0
32609,15413,,,,,,,0
32610,15414,,,,,,,0
32611,15415,,,,,,,0
32612,15416,,,,,,,0
32613,15417,,,,,,,0
32614,15418,,,,,,,0
32615,15419,,,,,,,0
32616,15420,,,,,,,0
32617,15421,,,,,,,0
32618,15421,,,,,,,0
32619,15422,,,,,,,0
32620,15423,,,,,,,0
32621,15424,,,,,,,0
32622,15425,,,,,,,0
32623,15426,,,,,,,0
32624,15427,,,,,,,0
32625,15428,,,,,,,0
32626,15429,,,,,,,0
32627,15430,,,,,,,0
32628,15431,,,,,,,0
32629,15431,,,,,,,0
32630,15432,,,,,,,0
32631,15433,,,,,,,0
32632,15434,,,,,,,0
32633,15435,,,,,,,0
32634,15436,,,,,,,0
32635,15437,,,,,,,0
32636,15438,,,,,,,0
32637,15439,,,,,,,0
32638,15440,,,,,,,0
32639,15441,,,,,,,0
32640,15442,,,,,,,0
32641,15444,,,,,,,0
32642,15447,,,,,,,0
32643,15449,,,,,,,0
32644,15450,,,,,,,0
32645,15451,,,,,,,0
32646,15453,,,,,,,0
32647,15454,,,,,,,0
32648,15502,1,,,"Front brake pads",40.26,70.86,0
32649,15502,1,,,"Front rotors",56.62,99.65,0
32650,15502,1,,,"Front left caliper with hardware, brake fluid",54.89,97.81,0
32651,15502,1,,,"Oil filter",1.79,8.00,0
32652,15503,1,,,"Serpentine belt",25.46,51.80,0
32653,15398,,,,,,,0
32654,15397,,,,,,,0
32655,15300,,,,,,,0
32656,15301,,,,,,,0
32657,15303,,,,,,,0
32658,15394,,,,,,,0
32659,15395,,,,,,,0
32660,15395,,,,,,,0
32661,15396,,,,,,,0
32662,15397,,,,,,,0
32663,15398,,,,,,,0
32664,15299,,,,,,,0
32665,15272,,,,,,,0
32666,15273,,,,,,,0
32667,15274,,,,,,,0
32668,15274,,,,,,,0
32669,15275,,,,,,,0
32670,15276,,,,,,,0
32671,15277,,,,,,,0
32672,15278,,,,,,,0
32673,15279,,,,,,,0
32674,15280,,,,,,,0
32675,15281,,,,,,,0
32676,15283,,,,,,,0
32677,15284,,,,,,,0
32678,15285,,,,,,,0
32679,15286,,,,,,,0
32680,15287,,,,,,,0
32681,15288,,,,,,,0
32682,15289,,,,,,,0
32683,15290,,,,,,,0
32684,15291,,,,,,,0
32685,15292,,,,,,,0
32686,15293,,,,,,,0
32687,15294,,,,,,,0
32688,15295,,,,,,,0
32689,15296,,,,,,,0
32690,15297,,,,,,,0
32691,15298,,,,,,,0
32692,15299,,,,,,,0
32693,15254,,,,,,,0
32694,15255,,,,,,,0
32695,15256,,,,,,,0
32696,15257,,,,,,,0
32697,15258,,,,,,,0
32698,15259,,,,,,,0
32699,15260,,,,,,,0
32700,15261,,,,,,,0
32701,15263,,,,,,,0
32702,15264,,,,,,,0
32703,15265,,,,,,,0
32704,15266,,,,,,,0
32705,15268,,,,,,,0
32706,15269,,,,,,,0
32707,15270,,,,,,,0
32708,15271,,,,,,,0
32709,15272,,,,,,,0
32710,15194,,,,,,,0
32711,15195,,,,,,,0
32712,15196,,,,,,,0
32713,15197,,,,,,,0
32714,15202,,,,,,,0
32715,15203,,,,,,,0
32716,15204,,,,,,,0
32717,15205,,,,,,,0
32718,15206,,,,,,,0
32719,15207,,,,,,,0
32720,15208,,,,,,,0
32721,15209,,,,,,,0
32722,15210,,,,,,,0
32723,15211,,,,,,,0
32724,15212,,,,,,,0
32725,15213,,,,,,,0
32726,15214,,,,,,,0
32727,15215,,,,,,,0
32728,15217,,,,,,,0
32729,15218,,,,,,,0
32730,15219,,,,,,,0
32731,15220,,,,,,,0
32732,15221,,,,,,,0
32733,15222,,,,,,,0
32734,15225,,,,,,,0
32735,15226,,,,,,,0
32736,15227,,,,,,,0
32737,15228,,,,,,,0
32738,15230,,,,,,,0
