id,customer_id,make,model,year,engine,drive_type,fleet_no
5837,2578,"Ford","F150",,,,
5838,3243,"Dodge","Grand Caravan","2003","3.3",,
5839,3244,"Lincoln","Town Car","1999",,,
5840,305,"GMC","Envoy","2000","4.3",,
5841,3246,"Ford","Explorer","1996","4.-0 OHV",,
5842,3247,"Saturn","Outlook","2008","3.6",,
5843,3287,"Mazda","6 Series","2005","2.3 DOHC",,
5844,3248,"Nissan","Frontier","2000",,,
5845,3249,"Kia","Optima","2002","2.7",,
5846,3250,"Ford","Windstar","2003","3.8",,
5847,3251,"GMC","Van","1999",,,
5848,3253,"Chevy","Monte","2003",,,
5849,2626,"Ford","E350 Van","2013",,,
5850,3254,"Chevy","Colorado","2004","3.5",,
5851,2626,"Ford","F550","2008 #520",,,
5852,3255,"Lincoln","LS","2003",,,
5853,3205,"Lincoln","LS","2005","3.9 DOHC",,
5854,160,"Ford","Taurus","2006","3.0 OHV",,
5855,3256,"Mazda","626 ES","2000",,,
5856,3257,"Mercury","Mountaineer","2007","4.0",,
5857,3258,"Chrysler","Sebring Sedan","2005","2.5",,
5858,3259,"Mazda","626L","2001",,,
5859,3251,"Dodge","Caliber","2007","2.0",,
5860,1477,"Hyundai","Santa Fe","2010",,,
5861,3260,"Strattus","Dodge","1998","2.4 DOHC",,
5862,3261,"Chrysler","Sebring","1997",,,
5863,3262,"Pontiac","G6","2007","3.6",,
5864,3264,"Hyundai","Accent","2009","1.6",,
5865,1279,"Toyota","Camry","2011","2.5",,
5866,1099,"Chevy","Astro Van","2000",,,
5867,3118,"chevy","Malibu","2000",,,
5868,617,"Dodge","Caravan","2003",,,
5869,155,"Chevy","Silverado","2002","4.8",,
5870,935,"Ford","F150","2008","5.4",,
5871,73,"Ford","Ranger 4WD","2007","4.0",,
5872,2181,"BMW","X5","2006","3.0",,
5873,214,"Buick","LaCross","2005",,,
5874,3265,"Mazda","Prot�g�","2003",,,
5875,2626,"GMC  Lic#1232094",,"1998",,,
5876,3266,"Kia","Spectra","2009","2.0 DOHC",,
5877,3267,"Buick","Regal","1998",,,
5878,3268,"Ford","F150","2002","4.2",,
5879,1594,"Chevy","Silverado","2008","4.3",,
5880,3269,"Nissan","Maxima","2008",,,
5881,764,"Buick","LaCrosse","2006","3.8",,
5882,3270,"Ford","Explorer","2002","4.6 SOHC",,
5883,3271,"subaru","Outback","2002","2.5",,
5884,3272,"Volkswagen","Beetle","2000","2.0 SOHC",,
5885,160,"Chevy","Silverado","2009","4.3",,
5886,3273,"Chevy","Cobalt","2007","2.2",,
5887,1570,"Volkswagen","Beetle","2005","2.0 SOHC",,
5888,3274,"Buick","Lacerne","2006","3.8",,
5889,807,"Kia","Spectra","2001","1.8",,
5890,3275,"Pontiac","Grand Prix","2004","3.8",,
5891,3276,"Dodge","Magnum","2005",,,
5892,3277,"Pontiac","Grand Prix","2004","3.8",,
5893,3278,"Jeep","Grand Cherokee","1997","4.0",,
5894,3279,"Pontiac","Grand Prix","2004","3.8",,
5895,2823,"Subaru","Legacy","1997","2.2",,
5896,534,"Chrysler","Town & Country","2007","3.8",,
5897,2273,"Ford","Windstar Van","2000",,,
5898,3281,"Olds","Alero","2004",,,
5899,2699,"Chevy","Aveo","2005","1.6 DOHC",,
5900,3283,"Chevy","Impala","2008","3.5",,
5901,3284,"Dodge","Caravan","2006","3.8",,
5902,3285,"Dodge","Ram","2004","5.7",,
5903,1794,"Chrysler","300","2008",,,
5904,3286,"Ford","F150","2008","4.2",,
5905,2923,"Ford","Escape","2004","3.0 DOHC",,
5906,1167,"Volkswagen","Beetle","2001","2.0 SOHC",,
5907,3288,"Chevy Van",,"1993","5.7",,
5908,3289,"Ford","Focus","2005",,,
5909,3201,"Nissan","Maxima","2008","3.5 DOHC",,
5910,69,"Chevy","Silverado LT","2012","4.8",,
5911,3291,"Lexus","E300","2003","3..0",,
5912,1309,"Ford","Taurus","1991","3.0 Ohv",,
5913,3292,"GMC","Yukon","2001",,,
5914,3293,"Chevy","Lumina","1998",,,
5915,4752,".",".",".",".",".",
5916,3294,"Saturn","Vue","2008","2.4 DOHC",,
5917,1025,"Ford","Focus","2002","2.0 DOHC",,
5918,2913,"Scion","XB","2008",,,
5919,3295,"Buick","Somerset","1987","2.5",,
5920,3296,"Dodge","Nitro","2007","4.0",,
5921,2527,,"Caravan","2010",,,
5922,3297,"Chevy","Blazer","2000",,,
5923,3298,"Chevy","1500","1998","4.3",,
5924,2659,"Nissan","Altima","2004","3.5 DOHC",,
5925,2126,"Suzuki","Samuri","1992",,,
5926,1585,"Saturn","Vue","2009","2.4",,
5927,3299,"Nissan","Altima","2007","3.5 DOHC",,
5928,3300,"Ford","Expedition","1999",,,
5929,3301,"Volkswagan","Jetta","1995",,,
5930,2625,"Kia","Forte","2011","2.0 DOHC",,
5931,3302,"Chevy","Express Van","2002",,,
5932,3303,"Lincoln","LS","2000","3.9",,
5933,3303,"Lincoln","LS","2000","3.9",,
5934,1728,"mercury","Sable","1999","3.0",,
5935,464,"Buick","Reatta","1990","3.8",,
5936,2359,"Ford","Taurus","2001","3.0",,
5938,2359,"Dodge","Durango","1999","5,2",,
5939,232,"Ford","Ranger #269","2007",,,"269"
5940,3305,"Buick","Century","1997",,,
5941,3306,"Jeep","Grand Cherokee","2007","3.7",,
5942,154,"Dodge","Grand Caravan","2013","3.6",,
5943,1073,"Ford","F150","2010",,,
5944,3307,"Ford","Escape","2000",,,
5945,549,"Ford","Edge","2008","3.5",,
5946,3308,"olds","Alero","2000","3.4 OHV",,
5947,2961,"Chevy","Malibu","2008",,,
5948,2837,"GMC","Sierra 4WD","2000","5.3",,
5949,3309,"Volkswagen","Routan","2009","4.0",,
5950,1229,"Saturn","Sl Sedan","2000","1.9 Dohc",,
5951,541,"Chevy","Corvette","1973","5.7",,
5952,3310,"Pontiac","Grand Prix","2005","3.8",,
5953,3311,"Isuzu","Trooper","2002",,,
5954,65,"Honda","Accord","2008","3.5 SOHC",,
5955,3312,"Chevy","Cruze","2012","1.4",,
5956,1106,"Pontiac","G6","2009",,,
5957,2330,"Ford","Explorer","2013","3.5",,
5958,3313,"GMC","Safari","2003",,,
5959,484,"Pontiac","Torrent","2007","3.4",,
5960,3314,"Dodge","Caravan","1998","3.3",,
5961,3315,"Chevy","Caprice","1996","5.7 OHV",,
5962,2568,"Ford","Ranger","1998","2.5",,
5963,3294,,"1500 Van","1996","Y eng code",,
5964,3317,,,,,,
5965,3318,"Jeep","Liberty","2004","3.7",,
5966,464,"Nissan","Sentra","2004","1.8",,
5967,3319,"Chevy","Silverado","2005","4.3",,
5968,183,"Ford","Fusion","2010",,,
5969,3320,"Dodge","Caravan","2001",,,
5970,3243,"Dodge","Magnum","2006","2.7",,
5971,110,"Rambler","Classic","1964",,,
5972,1073,"Ford","F250","2006","6.0 Dsl",,
5973,3321,"Chevy","Impala","2005","3.8",,
5974,3322,"Chevy","Cavalier","1999","2.4 DOHC",,
5975,120,"Chevy","Silverado","2007","5.3",,
5976,2981,"Pontiac","Grand Prix","2000","3.8","FWD",
5977,69,"Chevy","Silverado","2012","4.8",,
5978,1328,"Nissan","Xterrra","2005","4.0 DOHC",,
5979,2216,"Plymouth","Voyager","1999",,,
5980,3323,"Honda","Civic","1988",,,
5981,2637,"Dodge","Ram B3500","1999","5.9",,
5982,79,"Jeep","Cherokee","2004","4.7",,
5983,1095,"Pontiac","G6","2008","3.9",,
5984,388,"Chevy","S10","2000",,,
5985,3324,"Dodge","Caravan","2002","3.3",,
5986,2637,"Ford","Shuttle Bus",,,,
5987,1846,"Pontiac","Grand Prix","1997",,,
5988,146," Dodge","Ram","2006","5.7","61085 - filter",
5989,3325,"Nissan","Titan","2006","5.6 DOHC",,
5990,1781,"Buick","Regal","1999","3.8",,
5991,3044,"Honda","Accord","2003","3.0",,
5992,3326,"Honda","Odyssey","2003","3.5 SOHC",,
5993,3327,"Ford","F150","1997","4.6",,
5994,1964,"Mittsubishi","Eclipse","1999","2.0",,
5995,2626,"Ford","Fusion","2009","2.3 DOHC",,
5996,3328,"Ford","Focus","2000","2.0 DOHC",,
5997,3329,"GMC","Acadia","2011",,,
5998,337,"Honda","Civic","2007","1.8",,
5999,969,"Chevy","Cruse","2012",,,
6000,1728,"Chrysler","PT Cruiser","2007","2.4 DOHC",,
6001,1896,"Hyundai","Accent","2010","1.6",,
6002,889,"Saturn",,,,,
6003,2343,"Ford","F150","2008","5.4",,
6004,3330,"Buick","Roadmaster","1996",,,
6005,655,"Dodge"," Caravan","2004","3.3",,
6006,3331,"Pontiac","Vibe","2004",,,
6007,3332,"Chevy","Colorado","2008","2.9",,
6008,3333,"Dodge","Avenger","2008",,,
6009,3334,"Ford","F150","2003","5.4",,
6010,3334,"Ford","F150","2003","5.4",,
6011,3335,"Toyota","Camry","2001","2.2",,
6012,3336,"Ford","Ranger","1999","4.0",,
6013,2219,"Ford","F250","2006",,,
6014,1379,"Chevy","Silverado","96",,,
6015,3337,"Ford","Crown Victoria","2008","4.6",,
6016,845,"Mazda","6 Series","2005","2.3",,
6017,2605,"GMC","Sierra","2001","5.3",,
6018,3338,"Buick","Park Avenue","1993",,,
6019,3278,"Pontiac","Grand Prix","2002","3.8",,
6020,104,"Ford","Escape","2005","3.0",,
6021,110,"Ford","F150","1995","4.9",,
6022,2240,"Nissan","Maxima","2003","3.5",,
6023,1867,"Chrysler","200","2012","3.6",,
6024,3339,"Ford","Crown Victoria","2002",,,
6025,1872,"Oldsmobile","Bravada","2000","4.3",,
6026,806,"Kia","Sedona","2007","3.8",,
6027,4364,"Buick","LaCerne","2007","3.8",,
6028,3341,"Chevy","Monte Carlo","1995","3.1",,
6029,156,"Acura","RL","2004","3.5",,
6030,3279,"Jeep","Cherokee","2001","4.0",,
6031,2538,"Ford","Taurus","1997","3.0 DOHC",,
6032,2538,"Ford","Taurus","1997","3.0 DOHC",,
6033,3342,"Suzuki","Grand Vitara","2000","2.5",,
6034,3276,"Ford","Focus","2007",,,
6035,146,"Dodge","Charger","2013","5.7",,
6036,2392,"Jeep",,"2000",,,
6037,3343,"Dodge","Stratus","2005","2.4 sohc",,
6038,3344,"GMC","Yukon","2004",,,
6039,3345,"Dodge","Stratus","2001","2.4 DOHC",,
6040,4752,".",".",".",".",".",
6041,3082,"Dodge","Dakota","2004","3.7 SOHC",,
6042,318,"GMC","Savana Van","2010","6.0",,
6043,1379,"Nissan","Maxima","2002","3.5 DOHC",,
6044,3346,"GMC","Yukon","1999","5.7",,
6045,113,"Chevy","Aveo LT","2009",,,
6046,3347,"Chevy","1500   4x4","2007","4.8",,
6047,3348,"GMC","Sierra","2002","4.8",,
6048,3349,"Ford","F150","2001","5.4",,
6049,2876,"Hyundai","Sonata","2006","3.3",,
6050,2392,"Oldsmobile","88","1990","3.8",,
6051,3350,"Chevy","Cruse","2012","1.8",,
6052,3352,"Chevy","Silverado","2003","4.3",,
6053,1207,"Dodge","Dakota","2006","3.7",,
6054,2388,"Mazda","Tribute","2003","3.0",,
6056,2611,"Ford","F150","2002","4.6 W",,
6057,232,"Ford","Ranger #241",,,,"241"
6058,2394,"Geo","Metro","1997",,,
6059,434,"GMC","Envoy 4x4","2006","4.2",,
6060,3353,"Jeep","Cherokee",,,,
6062,3354,"Buick","Century","2002","3.1",,
6063,1879,"Nissan","Pathfinder","2011","4.0",,
6064,865,"Saturn","Aura","2008","3.5",,
6065,3355,"GMC","Sonoma","2003","4.3",,
6066,3356,"Mercury","Topaz","1990",,,
6067,3357,"Chevy","Cavalier","1997","2.4",,
6068,3358,"Jeep","Liberty","2007",,,
6069,3359,"Chevy","Cobalt","2008","2.2",,
6070,1910,"Ford","E350","1998","5.4",,
6071,1816,"Subaru",,"2011",,,
6072,3360,"Chevy","Cavalier","2004","2.2 DOhC",,
6073,3361,"Ford","F150","1996","5.0",,
6074,2737,"Chrysler","200","2011","3.6",,
6075,417,"Dodge","Caravan","2000",,,
6076,659,"Nissan","Altima","2008","3.5",,
6077,2478,"Ford","Taurus","2000","3.0 dohc",,
6078,2626,"Ford","F550","2008","6.4 DSl",,
6079,3362,"Chevy","Cobalt","2009","2.2",,
6080,2997,"Ford","Ranger","2002",,,
6081,3363,"Pontiac","Grand Prix","2006","3.8",,
6082,3364,"Chevy","Cobalt","2009","2.2",,
6083,110,"Bmw","325 I","2004",,,
6084,3365,"Oldsmobile","88","1996","3.8",,
6085,3366,"Chevy","Traverse","2012","3.6 DOHC",,
6086,2339,"Mazda","MVP LX","2000",,,
6087,452,"Ford","F150 Lariat","2012","3.5",,
6088,3367,,,,,,
6089,3368,"Chevy","Impala","2006","3.5",,
6090,146," Dodge","Stratus","2005","2.4 DOHC",,
6091,3369,,,,,,
6092,3371,"Ford","Ranger","2010",,,
6093,3249,"Buick","Rendevous","2002",,,
6094,3372,"Ford","F150",,,,
6095,3373,"Mercury","Sable","2005","3.0 DOH",,
6096,3374,"Buick","Regal","2000",,,
6097,3249,"Buick","Rendezvous","2002","3.4",,
6098,3375,"Ford","Escape","2007","3.0",,
6099,3376,"Hyundai","Santa Fe","2005","3,5",,
6100,2537,"Volkswagen","Cabrio","1995","2.0 sohc",,
6101,3377,"Chevy","Silverado","2008","5.3",,
6102,3379,"Chevy","2500","1994",,,
6103,3380,"Ford","Ranger","1996","4.0",,
6104,3162,"GMC","1500","1998","5.7",,
6105,3381,"Honda","CRV","2002","2.4 DOHC",,
6106,1021,"Chevy","Trailblazer","2008","4.2 DOHC",,
6107,2619,"olds","Alero","2001","2.4 DoHC",,
6108,3343,"Chrysler","Sebring","2004","3.0",,
6109,3383,"Olds","Intrigue","2002","3.5",,
6110,3384,"Chevy","Trailblazer","2006",,,
6111,191,"Pontiac","Montana","1999",,,
6112,3000,"Kia","Sedona","2006","3.5",,
6113,318,"Chevy","Express 3500","2003 Lic#177607",,,
6114,3388,"Buick","LaCerne","2006",,,
6115,3389,"Ford","Escape","2010","2.5 DOHC",,
6116,3390,"Mittsibishi","Eclipse","1996",,,
6117,350,"Ford","Taurus","1999","3.0 ohV",,
6118,3391,"Plymouth","Breeze","1999","2.2 sohc",,
6119,3392,"Chevy","Trailblazer","2006",,,
6120,3393,"Ford","Explorer","1999","4.0",,
6121,3394,"Jeep","Grand Cherokee","2006",,,
6122,2276,"Dodge","Caravan","2002","3.3",,
6123,2060,"Lincoln","MKX","2008","3.5",,
6124,2362,"Ford","Mustang","2007","4.0",,
6125,2946,"Dodge","Stratus","1999","2.4",,
6126,1261,"2013","Dodge","Dart",,,
6127,3171,"Chevy","Camaro","1998","5.7",,
6128,3395,"Mazda","Prot�g�","2002","2.0",,
6129,1873,"Nissan","350Z","2005","3.5",,
6130,220,"Ford","Ranger","2004",,,
6131,1910,"Ford","E350","2004","5.4",,
6132,3396,"Dodge","Dakota","1999  2wd","5.2",,
6133,3397,"Mercury","Mystique","1996","2.0",,
6134,458,"Chrysler","300","2006",,,
6135,3398,"Toyota","Corolla","2003",,,
6136,113,"Ford","Fusion","2009",,,
6137,3399,"Saturn","L Series","2002","2.2 DOHC",,
6138,3400,"Cadillac","Eldorado","2002","4.6",,
6139,3401,"Chevy","Cavalier","2004","2.2",,
6140,1460,"Ford","F150","1999","4.6 SOHC",,
6141,3402,"Honda","Odyssey","2007","3.5",,
6142,3403,"Honda","Civic","2008","1.8",,
6143,3404,"Jeep","Liberty","2003","3.7 SOHC",,
6144,2946,"Nissan","Sentra","2004","2.5",,
6145,2351,"Chevy","Impala","2010",,,
6146,2998,"Pontiac","Bonneville","2003",,,
6147,845,"Ford","Ranger","1994","2.3",,
6148,617,"Pontiac","Torrent","2006","3.4 ohV",,
6149,2626,"Chevy","Cheyenne","1995 -  lic#5849KF",,,
6150,3398,"Mittsibishi","Diamonte","1997",,,
6151,3180,"Ford","Focus","2009","2.0",,
6152,1761,"Chevy","HHR","2010",,,
6153,3379,"Chevy","1500","1994","5.7",,
6154,3406,"Dodge","Neon","2005","2.0",,
6155,3407,"Chevy","1500 4WD","2000",,,
6156,3408,"Honda","Accord","2012",,,
6157,3408,"Honda","Accord","2012",,,
6158,656,"Ford","Taurus","2001","3.0","fwd",
6159,3409,"Dodge","Caravan","2006","3.3",,
6160,3410,"Chevy","Malibu","2010",,,
6161,2870,"Ford","Expedition XLT","2014","5.4","1FMJU1J57EEF45918",
6162,3411,"Ford","Explorer","1997","5.0",,
6163,3412,"Chevy","1500","2006",,,
6164,3413,"Dodge","Ram","2004","4.7",,
6165,3414,"Ford","Escape","2005","3.0",,
6166,2089,"Chevy","Silverado","2006","4.3",,
6167,1021,"Ford","Explorer","1999","4.0",,
6168,3187,"Dodge","Ram","2001","5.2",,
6169,3415,"Chevy","Cavalier","2003",,,
6170,141,"Chevy","Malibu","2001","3.1",,
6171,1840,"Chevy","Malibu","2013","2.5",,
6172,3334,"GMC","Yukon","2006","5.3",,
6173,708,"Jeep","Wrangler","2012","3.6 DOHC",,
6174,1364,"Toyota","RAV4","2011","2.5",,
6175,3089,"Dodge","Ram","2001","3.9",,
6176,1910,"Ford","F150  #249","1999","4.6",,"249"
6177,1922,"Dodge","Caravan","2000","3.0",,
6178,769,"Dodge","Caravan","2000","3.0",,
6179,3417,"Dodge","Caravan","2000","3.0",,
6180,3346,"Chevy","Silverado","2003","5.3",,
6181,874,"Dodge","Dakota","2000","3.9",,
6182,3418,"Ford","Fusion Sport","2010","3.5",,
6183,2367,"Mercury","Grand Marquis","2003","4.6",,
6184,990,"Ford","F150","2010","5.4",,
6185,1013,"Chevy","Impala","2004",,,
6186,1945,"Ford","F150","2006","5.4",,
6187,3419,"Chevy","Blazer","2003","4.3",,
6188,3420,"Chevy","Monte Carlo","2005","3.4 OHV",,
6189,3421,"Mazda","626","1996","2.0",,
6190,3422,"Ford","Explorer","2002","4.0 SOHC",,
6191,1860,"Toyota","Corolla","1995","1.6",,
6192,3423,"Ford","F150","2003","4.6",,
6193,3424,"Ford","Explorer","2002","4.0 SOHC",,
6194,1985,"Mazda","5 Series","2008","2.3 DOHC",,
6195,4752,".",".",".",".",".",
6196,1971,"Chrysler","Sebring","2007","2.4 DOHC",,
6197,887,"Chevy","Cruze","2014","1.8",,
6198,2626,"Ford","E350","2007  Vin#7DA90310","5.4",,
6199,1230,"Chevy","Silverado","2011","5.3",,
6200,3425,"Oldsmobile","98","1995","3.8",,
6201,1910,"Chevy","Express 3500","2006  #335","4.8",,
6202,2327,"Ford","F150","2010","5.4",,
6203,3426,"Acura","Tl",,,,
6204,2425,"Dodge","Caravan","2003","3.8",,
6205,3427,"Honda","CRV","2003","2.4 DOHC",,
6206,232,"Ford","Focus","#T5233",,,
6207,3085,"Nissan","Maxima","2000","3.0 DOHC",,
6208,205,"Ford","Transit","2012",,,
6209,3428,"Saturn","Vue","2008",,,
6210,102,"Mercury","Cougar","1999",,,
6211,1835,"GMC","Yukon","2004","5.3",,
6212,3291,"Dodge","Caravan","2003","3.3",,
6213,3429,"Olds",,"1994",,,
6214,3430,"Buick","LaCrosse","2009",,,
6215,3431,"Ford","Crown Victoria","1998","4.6",,
6216,3432,"Chevy","Silverado","2001",,,
6217,2201,"Chevy","Impala LTZ","2010","3.9",,
6218,1261,"Ford","Ranger",,,,
6219,2773,"Dodge","Ram","2007","5.7",,
6220,2983,"Chevy","Cavalier","2005","2.2",,
6221,3432,"Chevy","Silverado 1500","2001","4.3",,
6222,3434,"Ford","Taurus","2000",,,
6223,1322,"Chevy","Silverado","2001","5.3",,
6224,1497,"2","Freestar Van","2004","4.2",,
6225,2263,"Cadillac","Escalade","2007",,,
6226,3435,"Chevy","Malibu","1999","2.4 DOHC",,
6227,321,"Chevy","Venture Van","2003","3.4",,
6228,1910,"Ford","E350 Van","2002 Lic 367707","5.4",,
6229,3436,"Ford","Escape","2001","3.0 DOhC",,
6230,3437,"Mercury","Grand Marquis","2001","4.6",,
6231,3438,"Dodge","Caravan","2003","3.8",,
6232,3439,"Kia","Optima","2008",,,
6233,2836,"Ford","F150","2003","5.4",,
6234,156,"Chevy","Silverado","2002","4.3",,
6235,3440,"Hyundai","Elantra","1997",,,
6236,3441,"Infinity","G35","2004","3.5",,
6237,3442,"Buick","Park Avenue","2004","3.8",,
6238,3443,"Mazda","Tribute","2003","3.0",,
6239,3382,"Chevy","Suburban","2008","5.3",,
6240,388,"Chevy","HHR","2011",,,
6241,3444,"Kia","Spectra","2005","2.0",,
6242,3445,"GMC","Terrain","2011","2.4",,
6243,1095,"GMC",,"2006",,,
6244,3446,"Honda","Accord","2007","3.0",,
6245,1484,"Chevy","Cavalier","2004","2.2",,
6246,2954,"Oldsmobile","Silhouette","2003","3.4",,
6247,1790,"Toyota","Camry","1995","2.2 DOHC",,
6248,3448,"Ford","Expedition","1998","5.4",,
6249,117,"Chevy","Traverse","2012","3.6",,
6250,2724,"Chevy","Malibu","2015","2.5",,
6252,2283,"Chevy","Cavalier","2004","2.2 DOHC",,
6253,3451,"Ford","F150","2004","5.4",,
6254,308,"Chevy","Monte Carlo",,,,
6255,1596,"Honda","Civic","1997","1,6",,
6256,3452,"Dodge","Ram","2003","5.7",,
6257,308,"Chevy","Silverado","2001","5.3",,
6258,3122,"Ford","Ranger","2008","3.0",,
6259,3453,"GMC","Sierra","1997","5.7",,
6260,1531,"Dodge","Caravan","2005","3.3",,
6261,3454,"Dodge","Caravan","2005","3.3",,
6262,3455,"Lincoln","Navigator","1998","5.4",,
6263,3456,"Ford","Explorer","2003","4.0",,
6264,3457,"Lincoln","Town Car",,,,
6265,3458,"Toyota","Carolla","2005","1.8",,
6266,3043,"Pontiac`","Vibe","2009","2.4",,
6267,3459,"Cadillac","Escalade","2004","6.0",,
6268,3460,"Chevy","Trailblazer","2004","4.2",,
6269,3461,"Ford","Explorer","1999","4.0 ohv",,
6270,1447,"Saturn",,"2005",,,
6271,1025,"Toyota","Camry","2.0 DOHC",,,
6272,2997,"Chevy","Cobalt","2005","2.2 DOHC",,
6273,3028,"Dodge","Ram","1997","5.2",,
6274,3462,"Chevy","Cobalt","2008",,,
6275,3463,"Ford","Focus","2001","2.0",,
6276,3464,"Pontiac","Grand Am","1999",,,
6277,3465,"Ford","F150 XLT","1994","5.0",,
6278,3466,"Cadillac","CTS","2003","3.2 DOHC",,
6279,1515,"GMC","1500 Van","1993","5.0",,
6280,543,"Ford","Explorer","2008","4.0 SOHC",,
6281,3274,"Hyundai","Tiberon","2000","2.0",,
6282,3467,"Chevy","Tahoe","1998","5.7",,
6283,717,"Nissan","ALTIMA","2007","3.5",,
6284,1018,"Chevy","Colorado","2006","2.8",,
6285,3347,"GMC","Savana","2010","6 liter",,
6286,90,"Ford","F150","2007","4.6",,
6287,1596,"Dodge","Stratus","2005","2.7",,
6288,3108,"Chevy","Impala LT","2013","3.6 DOHC",,
6289,2535,"Mittsubishi","Lancer","2002","`",,
6290,3468,"Ford","Fusion","2008","2.3",,
6291,3469,"Mercury","Sable","1992",,,
6292,2061,"Dodge","Charger","2007","3.5",,
6293,3451,"Jeep","Commander","2007",,,
6294,3470,"Toyota",,"1994",,,
6295,146,"Dodge","Challenger","2013",,,
6296,3471,"Chevy","S10","1997",,,
6297,3473,"Chevy","Silverado","1994",,,
6298,3023,"Mercury","Grand Marquis","2004","4.6",,
6299,3475,"Chevy","Impala","2004","3.4",,
6300,3346,"Chevy","1500","2002",,,
6301,3476,"Dodge","Dakota","2003","3.9",,
6302,3477,"Chevy","Vandura","1987",,,
6303,1594,"Chrysler","300","2012",,,
6304,3478,"Dodge","Caravan","2007","3.8",,
6305,3479,"Hyundai","Elantra","2002","2.0 DOHC",,
6306,3455,"Chrysler","300","2005","3.7",,
6307,1001,"Ford","Ranger","1999",,,
6308,3480,"Chevy","Malibu","2002","3.1",,
6309,3070,"Nissan","Altima","2005","2.5",,
6310,3481,"Ford","E150","2003","4.6 SOHC",,
6311,905,"Ford","Windstar Van","2003","3.8",,
6312,3482,"Chevy","Silverado","2009","5.3",,
6313,3444,"Nissan","Murano","2005","3.5",,
6315,3483,"Toyota","Corolla","2001","1.8",,
6316,1718,"Dodge","Durango","2004","4.7",,
6317,3484,"Ford","F150","2003","5.4",,
6318,3048,"Lincoln","Town Car","2003","4.6",,
6319,3485,"Toyota","Corolla","2001","1.8",,
6320,3487,"Hyundai","Elentra","2003",,,
6321,3488,"Chevy","S10","1998","2.2",,
6322,2200,"Pontiac","G6","2006","3.9",,
6323,3489,"Chevy","Impala","2010",,,
6324,317,"Ford","Mustang","2001","3.8",,
6325,2528,"Ford","E250 Van","2009","4.6 SOHC",,
6326,3490,"Jeep","Cherokee","2002",,,
6327,3421,"Mazda","626","1996","2.0",,
6328,1069,"Chevy","S10","1995","4.3",,
6329,2093,"Mercury","Grand Marquis","2006","4.6",,
6330,3491,"Buick","LaSabre","2004",,,
6331,321,"Chrysler","Pacifica","2005","3.5 SOHC",,
6332,2373,"Pontiac","Grand Prix","2005","3.8",,
6333,3492,"Dodge","Stratus","2005","2.7 DOHC",,
6334,3493,"Ford","F150","2002","4.2 2WD",,
6335,3494,"Nissan","Maxima","2004","3.5",,
6336,874,"Dodge","Dakota","2007",,,
6337,3495,"Chevy","Avalanche","2008",,,
6338,3496,"Ford","Fusion","2008",,,
6339,3497,"Ford","F150","2005","5.4",,
6340,3498,"Chevy","Silverado","2006","4.3",,
6341,2872,"Ford","Ranger","2002","3.0",,
6342,1509,"Chevy","Silverado","2007","4.3",,
6343,2610,"Ford","Edge","2011",,,
6344,3499,"Ford","Explorer","2011",,,
6345,3500,"Chrysler","300","2001","3.5",,
6346,394,"Ford","F150","2004","5.4 SOHC",,
6347,3497,"Ford","Ranger","1994",,,
6348,3501,"Ford","Focus","2009","2.0",,
6349,1130,"Ford","Focus","2009","2.0",,
6350,818,"GMC","Terrain","2012","2.4",,
6351,1501,"Ford","Taurus","2001","3.0",,
6352,3502,"2360900","S60","2004","3.5",,
6353,3503,"Ford","Fusion","2008",,,
6354,1180,"0","F150","2013","5.0","filter 67502",
6355,2897,"Chevy","Van","1990","5.0",,
6356,1184,"Kia","Sportage","2006","2.0",,
6357,73,"Kia","Sorento","2014","2.4 DOHC",,
6358,3504,"Saturn","Vue","2006","2.2",,
6359,1910,"Chevy","Colorado","2012","3.7 DOHC",,
6360,3506,"Ford","Taurus","2004","3.0 u engine code",,
6361,3444,"Kia","Spectra","2005","2.0",,
6362,2773,"Ford","Explorer","2005","4.0 SOHC",,
6363,2801,"Dodge","Stealth","1995",,,
6364,3507,"Honda","CRV","1998","2.0",,
6365,120,"Dodge","Grand Caravan","2010",,,
6366,3280,"Oldsmobile","Cutlass Supreme","1997","3.1",,
6367,3508,"GMC","Sierra","2005",,,
